"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Salem, OR",90,,,,,,,,,,,,,,,,,,,,,,,,249950,250000,269950,256500,259000,245000,214950,219950,214900,209000,209500,224900,225000,224900,230000,235000,250000,259900,259900,269000,269500,265000,264999,249700,269000,257500,270000,247000,265000,275000,249950,242450,239900,234450,234000,232500,234100,230000,229900,225000,240000,234100,232500,242450,264950,250000,264950,235900,245999,259000,247999
"Anchorage, AK",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354950,340000,340000,349450,339900,339900,339450,338000,339900,344950,349900,359900,334900,359000,365000,365000,364900,357500,348700,359900,349900,359000,359950,357450,365000,329000,373400,379000,415000,417000,410000,399949.5,379000,399000,372900,385000,389895,405000,435000,429000
"Myrtle Beach, SC",92,244450,239900,232000,199900,199900,179900,170000,184900,171250,176150,179900,170000,172250,165990,175000,179900,179900,179000,179900,198449.5,197990,189000,189990,189990,189990,189945,197990,189900,205000,189990,199900,199000,199900,194000,199450,197995,199450,199900,2e+05,199997,199945,189950,191800,190900,185000,192895,179990,195000,195000,199900,199000,211990,229000,229650,225000,199900,199900,212900,199900,209493.5,215000,217900,214900,201900,199400,204900,201900,199650,207900,224900,246450,249000,249000,254495
"Fayetteville, NC",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000,101500,95750,99000,1e+05,1e+05,115000,115000,115000,115000,128500,132500,128500,126000,128500,140000,135000,142500,146000,137000,135000,130000,129000,129000,120000,124450,115000
"Rockford, IL",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59995,64900,65450,63900,64400,69950,74900,75000,84900,76000,72500,69950,74900,74950,69900,59999,59950,64000,71250,78950,78950,79900,75000,72500,75000,64950,59950,60000,69900,69900,76500,79000,75000,77250,71900,69900,69900,69900,65000,69450,69900
"Savannah, GA",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229500,229250,227950,229500,239900,241950,249000,249250,249500,275000,272450,255000,218700,219900,227500,237000,248500,255000,255000,265000,250000,249900,249000,244900,248500,244800,235000,249900,265000,250000,259000,257000,249800,250000,261950,249900,245000,249450,249900,262500
"Naples, FL",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359000,359000,379000,385000,379250,370000,359900,349000,341445,324950,337000,349400,369867.5,369867.5,379000,358950,349000,350000
"South Bend, IN",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53400,54900,59450,62500,64500,62900,62900,64500,64900,64900,66500,64900,64900,69500,69500,69500,72400,74900,76700,76400,74900,76700,79450,79900,84950,81900,84900,82400,76750,81900,81900,76000,73900,73900,73900,71900,75000,74500,74000,77500
"Spartanburg, SC",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106400,99000,99000,99000,99000,98450,92450,97900,98450,99500,104000,99000,109000,110000,110000,110000,110000,105000,105000,104900,103400,105450,99650,97500,80000,81250,85000,95290,91200,95000,95000,90000,91250,92500,93700,97449.5,109900,109900,109900,110000
"Evansville, IN",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65250,65500,65500,65250,64900,66500,68000,66450,68000,64900,59900,62400,59900,59900,59900,52400,49900
"Green Bay, WI",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,126200,132400,149900,133900,129900,137900,137700,129900,129900,130000,132500,139500,139500,138700,139900,142400,139900,139700,137900,137900,135000,134900,135000,135000,139900,149900,149900,149900,154900,157000,159900,150000,149900,159000,144900,154900,149900
"Lincoln, NE",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167000,175000,174900,144000,148000,148000,133000,129800,128000,124400,119900,119900,127000,122450,127000,127000,125000,116000,112500,117950,126200,129900,126500,128000,128500,126950,137950,128000,133200,120000,128000,136900,137900,130000,124900,130000,131200,125000,129900,125000
"Utica, NY",102,59900,59900,59900,59900,63750,69500,66250,69000,69000,68250,69900,69900,69900,62500,64900,64900,65000,69900,69900,69900,74900,74900,75500,72700,72500,69900,69900,79000,79900,79000,76000,74900,74950,74450,74900,69900,69900,69900,69900,69900,69900,74950,72000,77500,74900,74000,69900,74000,74500,69900,69000,69900,69000,68500,65000,65000,65450,65900,65900,65900,65900,69000,68000,68000,69000,69000,69900,69900,69900,69900,69900,69900,69700,68000
"Erie, PA",103,67450,69000,69250,69900,70900,70000,70000,70000,69000,68000,68900,69000,69500,73950,67900,68450,68900,69700,68900,69000,67700,69900,66000,64900,65000,69000,65900,65900,64450,65000,64900,65000,65000,69000,66000,64950,65450,68000,67000,69500,67000,70300,69900,69500,69700,67000,67000,72900,72000,70450,69450,69900,70450,70250,74900,78800,73000,74900,69900,69900,69900,69000,68900,69900,69900,75000,79900,72950,75000,68350,66000,67000,65000,67850
"Duluth, MN",104,,,,,,,,,,,,,,147900,131450,109900,107700,111400,107500,99000,95500,93000,109250,118450,117000,103750,119900,109450,119000,119450,109900,109000,108450,108450,109450,99900,101600,99900,103300,96700,98700,96000,99450,99900,101000,109950,112450,99450,94700,99500,99450,99900,99900,99900,99900,109900,99900,107000,109900,109900,109900,109900,114450,109900,114000,119900,119900,125000,119900,114500,101400,109900,101200,114500
"New London, CT",105,199500,219900,219900,219000,199900,189900,189950,185000,185000,185000,185000,185000,185000,179900,179000,176500,179900,185000,179900,180000,169900,162000,169500,165000,166944,165000,165000,165000,169900,168900,165000,165000,164999,164949.5,169900,165000,159900,159900,162250,168900,174950,169900,168000,169900,173000,173950,169950,168900,159900,159900,158700,159000,168522,179000,175000,172000,164900,164900,164900,160099,159900,159900,159900,159900,159900,162447.5,168000,164900,159450,155500,155000,150000,154900,149999
"Cedar Rapids, IA",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102450,115000,122500,115000,115000,120500,119000,120500,115000,112500,112500,112500,113750,112000,115000,106750,114900,112450,108500,108500,105000,114900
"Merced, CA",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,205000,210000,225000,199700,208000,220000,220000,223000,219000,220000,220000,219500,219750,240000,232450,225000,232250,221000,250000,247500,220000,220000,219999,215000,209000,2e+05,202500
