"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Corning, NY",380,122250,125000,129000,129900,129700,129250,129000,125000,126900,119900,119950,119900,119900,109900,114900,118950,115900,117500,119500,118000,119000,119000,119000,119900,129000,123000,124900,124900,124900,124900,124900,122000,124000,119900,121900,124900,121700,119900,119900,119900,125000,121900,119900,119000,119000,118700,117900,113450,114950,114999,119900,127900,129900,124950,127450,124900,119700,119900,115900,114900,110450,114900,119900,124900,129000,129900,131900,125900,124900,123900,124700,124500,119900,119900
"Sebring, FL",381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,98000,98500,104900,109900,109000,110850,115000,109000,109900,114450,115000,115000,119000,119650,123250,124900,124900,125000,124700,125000,129900,129900,129900,134900,135000,137999,139900
"Truckee, CA",382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395000,389000,385000,379000,379000,375000,353226.5,359000,378000,382500,410000,419000,419000,419000,409000,409000,4e+05,4e+05,419000,419000,429900,430000,429000,425000,439250,437000,448000,449000,450000,449000,447000,429000
"Paducah, KY",383,139000,134400,136400,139900,139900,139700,129950,129900,130700,129900,129900,129900,129700,124900,122900,124000,134700,134900,134200,134900,139900,129900,129900,129900,134900,142250,144900,139900,142900,139900,144900,142500,136750,135000,134900,134900,134900,137700,134900,139000,139900,139250,139900,139900,139000,143000,139900,139900,134900,139500,139500,134900,134900,139000,135450,134999,137000,137000,135000,139900,134900,135900,137450,135000,139000,144400,146950,139769,137500,135500,138750,131000,129900,129900
"Grand Forks, MN",384,158700,159900,159500,149900,149900,154900,154900,154900,158900,154900,149400,144950,142000,145000,149950,145400,139900,137800,139450,139900,144900,135450,135000,134950,130000,145500,142400,155000,159250,164900,173900,169500,174900,174900,159900,164900,143900,135900,135900,148950,164900,175000,171000,182700,182000,174900,178900,197000,202500,179900,179900,199000,189900,189900,189000,192450,197000,194900,179900,193450,198000,204900,209900,224500,220000,225000,214999,215000,216350,216350,220000,224950,229900,236450
"Shelby, NC",385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,120000,119900,123000,124000,124900,124700,128000,127900,129250,129500,125000,120000,118500,125000,134950,135000,139000,140750,139800,139000,139900,138900,134900,138500,138900,139900,129900,129950,134900,134900,135250,140000,139900,131748.5,130000,129950,129000,126195
"Fairbanks, AK",386,210000,210000,209500,220000,224900,228500,225000,229000,224900,224500,215700,215000,205900,199900,215400,210000,205000,209500,209900,204950,199900,208000,204900,199900,199950,196900,205000,210000,215000,218000,214900,214700,209900,209900,218000,219675,219900,219500,224700,224900,225000,223000,224650,219900,212500,214900,204975,199900,196900,199900,204950,215000,215750,215250,215000,214900,209000,199000,189949.5,190000,195700,199900,214900,218699.5,215000,216250,214900,206700,207000,199500,195800,195950,199000,199900
"Ocean City, NJ",387,339900,352450,369900,350000,349900,354900,349900,350000,369900,362250,356500,349900,349900,339000,344900,359900,359900,359000,358000,360000,359900,359000,359000,349000,369000,339900,385000,369999.5,350000,339900,339999.5,334000,339000,335000,379000,379900,389900,395000,399000,389900,399000,396700,389000,384500,399000,399000,405000,416750,419000,419000,399900,399000,398450,395000,379000,379900,389900,389000,389900,389900,391500,399000,399900,399000,385000,370000,369000,369900,376000,389000,389000,389000,379900,389900
"Mankato, MN",388,163900,159900,159900,159900,164900,164475,161700,164900,164900,159900,164900,159900,155000,155000,150000,155000,159450,155000,149900,154500,159900,164900,159900,156200,142350,140000,142500,144900,152000,152700,154500,155000,154900,150000,159900,155000,154900,154900,157950,159900,164900,162950,159900,155000,152800,152200,149900,149900,146000,145900,149900,159900,168200,169900,169900,169900,169900,169300,169900,167900,167900,169900,169900,173900,178950,179900,187950,185000,175999.5,178750,171000,172900,179900,184700
"Rome, GA",389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129800,129850,129700,124900,124000,119850,119900,123500,125000,129900,129900,129900,129900,129900,129900,129900,127500,129900,129900,134900,134900,136090,136250,136250,130900,134200,134900,132140,129900,129900,129900
