"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Monroe, MI",268,,,,,,,,,,116900,109900,1e+05,99850,99700,99900,99700,99900,109900,101900,99900,103900,99900,95000,91400,99000,94900,95325,89900,94900,99000,99900,99700,97500,99900,109900,109900,109900,109900,114900,119000,119900,119900,124900,119900,124700,129900,114900,114900,112800,119900,124900,126700,127500,134900,137200,135000,137500,129900,129900,119700,119900,125000,129000,129900,134900,144249.5,143000,139900,139800,134900,132750,129900,129900,129000
"Wichita Falls, TX",269,122900,118500,116450,118500,119900,121900,118500,117900,115000,112950,105000,107500,105900,1e+05,109700,109900,109900,109900,109900,109900,107900,102000,110000,111850,110000,107949.5,109900,110000,109900,110000,110000,107900,105000,108900,109900,108000,104900,104950,109000,115000,115000,114950,115000,114000,110000,109900,105000,105000,105000,109650,112000,115000,118500,117900,115000,114900,114900,112500,110000,108900,109900,111950,112972.5,115000,115000,114900,115000,114950,113200,114900,112000,109900,110000,114500
"Burlington, NC",270,144900,145000,144900,145000,145000,141450,139900,139900,140450,130700,127200,129000,124250,120000,119900,119900,119000,124250,125000,121935,119900,114925,109900,110900,125000,119900,119900,115000,118000,119900,116500,119900,119900,119900,136000,135000,135000,137022.5,134900,135000,138400,137250,139000,144450,144250,137900,139900,135000,139000,140000,144900,149000,149743,149743,149500,149900,148900,149900,149900,147700,140000,145900,148900,149900,150000,155000,155000,159900,159999,157240,159990,161490,159990,150000
"Madera, CA",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000,239000,229900,239000,239925,249000,250000,259900,265000,259900,250000,248200,248200,245000,250000,250000,249900,249900,249450,249900,248500,246500,249000,245000,249000,244500,245000,245000
"Jefferson City, MO",272,130000,137000,130000,132500,129900,138600,140000,137450,134900,129900,129900,127750,127750,122000,129949.5,129900,129900,129900,129900,129999,129900,129900,129900,129900,134900,129900,129900,129900,131250,132900,134500,134900,135000,135900,139250,137900,134900,139000,139900,137500,135250,134900,129900,129900,133900,134900,134800,134900,131500,132450,135000,139900,142500,139900,139900,139900,135900,135900,134450,129900,129900,134900,136400,135000,134900,139500,139250,136900,135000,135000,134900,129900,129900,129900
"Chambersburg, PA",273,179900,179900,179900,185000,179550,174900,174900,173700,169900,179000,169900,173200,160000,169900,160000,169500,159900,167500,168450,169900,167500,169000,164900,169900,165950,164900,164500,164900,159900,169900,164900,169900,159900,169000,178250,170000,174900,188900,179900,179900,179900,184900,184450,182950,185000,179900,175500,175000,179000,179000,179464,179900,179900,184900,179900,179900,179000,179900,184900,184900,179900,179250,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,184000
"Texarkana, TX",274,116700,119900,125000,119900,121400,119700,119500,115000,118500,119000,115500,115000,124900,115000,120950,119900,121500,122000,124900,129000,125900,129000,129000,129900,129500,127500,127200,120000,119900,132200,133000,130950,125900,125000,129900,127500,130500,129900,125000,129838.5,131900,132500,134500,129900,129900,127249.5,124750,122000,124900,124900,125900,128500,129900,129900,129900,132750,134950,129900,133000,134900,132000,136800,135000,138900,145078.5,143000,139000,135971,136500,135000,135000,134900,129950,135900
"Elizabethtown, KY",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139500,139900,133950,129900,129900,132900,149900,148500,149000,146950,149900,149900,149999.5,149900,148000,145900,148950,149900,144950,147650,149900,149900,158800,159900,159900,159900,155500,154900,154900,154900,154900,154900,155000,159900,159900,159900,159000,159000,158500,160000,159900,159900,159900,158000,159000,159000
"Pottsville, PA",276,82500,84950,85000,89900,93700,89900,85000,82500,85900,79900,79900,84900,85000,84900,85000,79000,81723,87750,89900,90000,89900,79900,84900,79900,75000,69900,75000,80000,85000,84900,84450,84900,79250,79900,85999,84000,79900,79900,82426,85000,89900,92000,92500,92500,89900,92500,85250,85000,89000,89900,89900,89500,89900,89900,89900,85000,84900,84900,83825,79900,79900,79900,80900,85000,89900,91000,90000,89900,89000,80900,78000,75000,69900,72486
"Wheeling, OH",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116500,113500,124900,124900,121000,119900,124900,121950,120000,119000,120000,125000,125000,120000,120000,120000,122450,123200,119900,123000,120949.5,125000,128900,142900,134900,126249.5,127500,129900,122900,119450,114900,121900,110000
