"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Lanier","GA","Valdosta","13","173",2017,134500,134200,134200,134500,134900,135000,134900,134900,134500,130000,132000,129900,127900,126900,128000,124950,128000,127450,127450,124900,121900,121900,124900,121000,124900,119900,124900,125000,124900,126900,124900,125000,124900,117950,119900,119900,124900,129500,129500,129900,132000,132000,135450,136900,139900,135000,132000,138900,136950,129800,124950,129800,119900,121450,124900,124900,124900,124900,129900,124900,124900,124900,125900,129000,129900,129900,129900,129900,129900,128750,129900,125000,129000,129450
"Cumberland","VA",,"51","049",2019,199950,186000,184000,181800,184000,185950,186500,199500,199250,199000,199000,172500,167200,169500,154950,159950,164900,156499.5,154975,154945,154970,154900,149995,158950,158950,152472.5,149900,136500,136725,139900,157000,145950,149450,169950,169974.5,169950,152000,165000,149900,152000,149950,159900,149000,153950,156250,149475,142400,141225,140500,150000,149975,169000,169000,169450,170000,159925,152500,155000,152500,150000,149900,160000,169950,169950,165000,165000,169900,159950,165000,159950,165000,167450,154000,150000
"White Pine","NV",,"32","033",2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,130000,139900,133900,139900,120000,120000,114500,130250,126750,124000,112950,1e+05,100064,99000,98000,99999.5,99249.5,115000,123000,125000,128000,137000,125000,119500,131250,126100,129500,132500,136250,114950,125000,119000,122200,118500,113950,113900,111450,124500,114500
"Cheyenne","NE",,"31","033",2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,160000,154900,174500,174900,169900,189450,187000,168900,155450,154900,145700
"Brown","KS",,"20","013",2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76500,75000,75500,80250,82200,72500,83700,82900,84750,82700,81200,89000,85000,83000,77500,79500,79700,79700,79000,79450,79000,82500,79000,79000,87250,85000,85000,80000,79375,69999,69949.5,69500,60000
"Camden","NC","Elizabeth City","37","029",2023,268000,269900,255000,259900,249900,249900,250000,248999,249900,239900,237450,235000,238000,239900,239900,238900,239450,249900,264000,271500,249900,249900,238000,228900,225000,233250,235000,229900,229450,228250,227500,229450,226250,199500,209000,209900,232250,237250,232250,234900,229900,234900,234950,234900,237250,232400,229000,234950,235000,235000,239250,237750,235000,241700,241700,239375,238500,229900,227000,229000,239900,239900,239900,247410,240000,239000,238850,236925,249000,259900,254900,249500,249900,258500
"Valley","ID",,"16","085",2024,299900,296250,282000,269000,275000,285000,285000,285000,289000,295000,289000,288250,289000,295000,295000,292500,287500,275000,249500,249000,249000,239900,249000,249000,239900,249000,239000,239000,239900,246800,239900,247150,245000,246250,269500,259900,275000,277000,275000,275000,293700,299000,299000,299450,299900,299900,299900,299900,299900,309900,329000,299900,299000,299900,299900,299999,299900,299900,299974.5,329900,327450,325000,315000,309000,299900,299700,299000,309000,321600,299000,310950,315000,329900,339900
"Swift","MN",,"27","151",2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000,93500,99900,88000,88000,88000,79900,79950,84850,84950,84900,82250,82000,79900,78950,79900,78000,79900,80000
"Montmorency","MI",,"26","119",2026,91250,89900,85900,85900,89900,88000,90000,89950,97450,95900,97450,95950,89900,85000,85000,89900,92700,92500,89900,82000,82000,80200,79000,79000,79900,82500,85750,90950,89950,89900,90000,89500,85000,85950,85000,88000,84500,85000,84500,84700,90000,98500,99000,89900,89990,85450,85000,87000,87000,87000,88500,89000,89500,89250,87500,86900,85000,84900,84900,84900,86400,86750,86500,89900,99000,106500,105000,89900,89900,89000,89900,89900,89000,85000
"Ozark","MO",,"29","153",2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146970,149000,149900,129900,149900,139950,144900,156000,169900,169900,169900,169900,179000,166500,141200,144900,152950,156000,158000,155500,157000,159900,162500,159450,142500,160000,165500,160000,159500
