"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-02-29,"Silver Bow","MT","Butte",1126,798,-0.00498753117206983,-0.0220588235294118,0.00125470514429109,11062
2016-02-29,"Steuben","IN","Angola",1127,1088,0.010213556174559,0.00834105653382762,0.0729783037475345,11731
2016-02-29,"Macon","NC",,1128,961,0.0115789473684211,0.0147835269271383,-0.055992141453831,41262
2016-02-29,"Dare","NC","Kill Devil Hills",1129,1410,-0.00704225352112676,-0.0160502442428472,-0.00634249471458774,11007
2016-02-29,"Fannin","TX",,1130,1109,0.00543970988213962,0.00452898550724638,0.0393626991565136,9502
2016-02-29,"Ford","KS","Dodge City",1131,980,0.00512820512820513,-0.0120967741935484,-0.0401567091087169,8131
2016-02-29,"Washington","TX","Brenham",1132,1411,0.00284292821606254,0.00213068181818182,0.0336996336996337,7835
2016-02-29,"Lyon","KS","Emporia",1133,779,-0.00256081946222791,-0.0286783042394015,0.0169712793733681,9002
2016-02-29,"Orange","VA",,1134,1212,-0.0106122448979592,-0.0249396621078037,-0.0249396621078037,17257
2016-02-29,"Randolph","IL",,1135,1148,0.00174520069808028,0.0314465408805031,0.0464904284412033,6628
2016-02-29,"Kendall","TX","San Antonio",1136,2044,-0.01256038647343,-0.0243436754176611,-0.00680272108843537,12183
2016-02-29,"Iberville","LA","Baton Rouge",1137,1297,-0.000770416024653313,-0.024812030075188,-0.0226073850791258,6469
2016-02-29,"Lincoln","TN",,1138,928,0.00324324324324324,0.00324324324324324,-0.00854700854700855,15293
2016-02-29,"Marion","IA",,1139,1119,0.0017905102954342,-0.0132275132275132,-0.0311688311688312,11250
2016-02-29,"Whitley","IN","Fort Wayne",1140,1063,-0.00468164794007491,-0.0157407407407407,0.0104562737642586,11653
2016-02-29,"Jackson","OH","Jackson, OH",1141,887,-0.00337078651685393,-0.00337078651685393,0.00339366515837104,4743
2016-02-29,"Clinton","IN","Frankfort",1142,842,0.00118906064209275,-0.00824499411071849,0,11608
2016-02-29,"Morrison","MN",,1143,1215,0.00413223140495868,0.00164880461665293,0.00997506234413965,15280
