"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Tillamook","OR",,"41","057",1512,290000,298750,289000,295000,298500,299000,299000,299000,299250,289500,289000,288000,269000,265000,265050,259000,265000,275000,279000,282250,289000,269000,259000,259000,265000,250000,253999.5,259000,249000,250000,259000,275000,279000,279000,279900,279000,279900,279900,289000,299000,315000,319750,319000,304500,299000,299900,299999.5,299900,3e+05,299000,299950,308000,285000,285000,299000,295000,299000,299250,302500,299000,299000,299000,310000,329000,326650,329450,329900,329000,329000,330000,339390,340000,340000,329000
"Cass","NE","Omaha","31","025",1513,149950,150000,145250,139900,149900,155000,159900,157023,159950,149900,149900,150000,145000,158950,159950,165950,168150,155000,155000,145000,150000,149900,139000,125000,121500,126500,133500,139900,137000,135000,132500,126500,121450,126500,130000,129950,128500,124900,124900,133450,144500,169950,159000,161000,149000,165000,149000,129500,140000,140000,158900,170000,167750,179000,179700,174700,159900,164950,161950,149725,149500,150000,167000,171950,179650,174620,167400,167200,159900,159925,162000,159950,157750,150000
"Hart","GA",,"13","147",1514,232250,255000,278250,279000,275000,277500,279000,266000,250000,229000,225000,220000,207450,189000,195000,189900,189000,179900,179900,179900,189000,179950,179000,173900,175500,174900,169900,173900,173900,165000,175000,179000,165450,164900,189000,184900,182000,167900,182000,187000,214900,207450,224950,225000,225000,224950,199900,199900,198250,179900,192450,215000,222450,217000,219900,225000,219900,197900,199700,199700,209450,202450,219900,225000,225000,222400,225000,225000,225000,199450,196500,195000,190000,199400
"Wasco","OR","The Dalles, OR","41","065",1514,184000,175000,189000,185000,189000,189900,199000,189900,195000,189000,184500,180000,180000,179000,180000,177000,175000,179000,179000,189000,189000,180000,182500,170000,165000,169900,179999.5,181250,189450,188750,185000,184725,179900,179000,185000,187000,189999,192499.5,185000,185000,190000,195000,189949.5,189000,185000,179950,174975,177900,178400,177000,175000,179900,175000,175900,178900,178900,184500,179000,179900,179900,180000,190200,206000,192000,195250,199500,199000,199900,202000,203500,205000,210000,215000,219000
"Washington","MO",,"29","221",1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123900,128700,128950,123950,115900,116749.5,118950,123000,138900,133887.5,139400,129400,131500,117250,111158,109000,99500,99900,99900,99900,99900,109000,109900,109900,112400,109000,102400,115450,125000,129900,129900,135000,134900
"Luna","NM","Deming","35","029",1517,,,,,,,,,,,,,,,,120000,123500,120000,123000,120950,123000,121950,113900,110000,109900,111000,114950,134700,134900,136500,133000,129000,129000,120000,124000,123000,119000,118000,115000,119000,118000,119000,118500,119000,119000,119500,119000,119250,117000,114000,115000,119000,120000,120000,120000,120000,120000,124900,119000,122200,125000,125000,119750,115400,119625,120000,109900,109000,109000,100900,101000,107950,109900,107950
"Grady","GA",,"13","131",1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154950,151000,149900,149450,157997.5,157997.5,149000,145450,140000,149900,142450,133000,144900,142000,144995,160750,154450,142000,148000,137350,139900,139000,139900,144995,143500,141800,142250,137900,144995
"Woodford","KY","Lexington","21","239",1519,214470,216700,198500,199122.5,195700,199900,196300,194900,191450,199900,183500,183500,175000,189799,189900,2e+05,216450,218500,219450,218900,224950,228765.5,210000,214000,211500,205850,209900,205950,219374,219900,219000,199900,189950,192450,199950,195000,195000,189000,200231.5,201966,198000,200983,196782.5,189900,189900,179900,185000,185000,189000,190000,196000,209950,209925,194900,213654,211728,219700,222500,210950,226000,211475,218900,210000,223352,225950,221885,224950,229886,229900,225000,225000,225900,229900,227200
"Saline","IL",,"17","165",1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000,99000,89000,87500,94250,93500,94500,93250,93900,95400,98750,99250,95900,91900,84500,79900,79900,75450,79500,79900
"Washington","FL",,"12","133",1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,118000,118500,102550,102600,108850,115900,118500,110000,124900,115900,115000,116000,109000,108950,102500,109450,89950,99250,89950,98000,106950,104950,99900,109900,116000,113500,120000,126250,119900,119000,125000,129900,132450,135000,135187.5,129900,135000,139000
