"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"San Joaquin","CA","Stockton","06","077",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650,1700,1645,1797.5,1682.5,1675,1695,1795,1800,1850,1850,1922.5,1747.5,1800,1872,1650,1650,1695,1650,1697.5,1700,1925,1950
"Norfolk","MA","Boston","25","021",46,,,,,,,,,,,,,,,,,,,,,,,,,3600,3700,3600,4000,3600,3500,3150,3200,3650,3695,3700,3700,3800,3800,3795,3950,3962.5,3950,3850,3700,3600,3699,3800,3900,4200,4500,4500,4000,4445,4500,4470,4500,4000,4000,4000,4000,4000,4000,4000,4000,3800,3700,3672.5,3600,3500,4000,4200,4500,4500
"Denton","TX","Dallas-Fort Worth","48","121",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2687.5,2650,2622.5,2450,2547.5,2322.5,2350,2400,2625,2499,2600,2599.5,2525,2550,2360,2350,2500,2445,2495,2447.5
"Providence","RI","Providence","44","007",48,,,,,,,,,,,,850,800,825,845,860,800,850,825,850,850,900,900,945,1100,1100,1100,1125,1072.5,1012.5,950,950,950,950,925,950,975,1100,1075,1150,1075,1100,1100,1150,1100,1000,900,1000,1150,1100,1200,1250,1050,1012.5,1050,1100,1147.5,1250,1200,1300,1349.5,1395,1492.5,1387.5,1200,1300,1425,1400,1475,1400,1500,1537.5,1650
"El Paso","CO","Colorado Springs","08","041",49,,,,,,,,,,,,,,,1800,1700,1737.5,1595,1595,1600,1595,1650,1650,1597.5,1495,1595,1872.5,1700,1695,1625,1650,1622.5,1600,1600,1649,1650,1650,1650,1700,1699.5,1650,1600,1600,1650,1600,1600,1650,1600,1650,1650,1695,1775,1750,1785,1795,1750,1712.5,1695,1700,1700,1700,1785,1800,1850,1895,1800,1895,1850,1800,1750,1737,1725,1725
"Fort Bend","TX","Houston","48","157",50,,,,,,,,,,,,,,,,,,,2750,2750,2775,2800,2900,2800,2800,2800,2650,2750,3200,3150,3100,3000,2775,2900,3000,3000,3250,2800,3000,2900,2600,2800,2700,2700,2600,2750,2900,2900,2800,2900,2800,3000,3300,3200,3000,2900,2850,2800,2925,2800,2897.5,2962.5,3150,3000,3199,3300,3197.5,3150,3199.5,3325,3100,3000,2972.5
"Ramsey","MN","Minneapolis-St Paul","27","123",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545,1380,1300,1325,1500,1372.5,1372.5,1325,1325,1395,1400,1500,1495,1550,1424.5,1400,1395,1337.5,1437.5,1475,1395,1500,1697.5,1800,1525,1500,1499,1450,1485,1475,1400,1400,1500
"Virginia Beach City","VA","Virginia Beach","51","810",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2225,2250,2100,2200,2050,2025,2150,2195,2100,2022.5,2200,2250,2395,2250,2047.5,1990,1999.5,2295,2000,1895,1987.5,2000,2200,2300,2300,2247.5,2100,2295,2200,2200,2197.5,2247.5,2100,2100,2395,2395,2295,2150,2100,2095,2095,2100,2100,2200,2200
"Ada","ID","Boise City","16","001",53,,,,,,,,,,,,,,,,,,,,,,,,695,650,650,675,705,675,695,725,720,825,725,750,750,750,725,695,725,710,725,695,702.5,725,725,725,750,755,750,750,725,785,750,775,850,895,987.5,1050,950,810,845,870,950,975,912.5,875,850,850,830,775,850,795
"Richland","SC","Columbia","45","079",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1337.5,1425,1425,1575,1550,1500,1637.5,1495,1412.5,1500,1400,1350,1450,1495,1575,1500,1675,1675,1695,1650,1599,1500,1450,1450,1450
"Cherokee","GA","Atlanta","13","057",55,,,,,,,,,,,,,,,,,2300,2050,1895,1850,1800,1800,1900,1900,1800,2000,2250,2225,2000,2000,1950,1995,1995,1897.5,1800,1700,1700,1950,2000,2000,2000,1880.5,1922.5,1872.5,1800,1800,1875,1745,1747.5,1750,1750,1800,1895,1750,1750,1800,1895,1972.5,1900,1895,1785,1759,1750,1750,1750,1825,1850,1850,1750,1775,1867,1850,1950
"Henry","GA","Atlanta","13","151",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1425,1397.5,1395,1395,1450,1362.5,1275,1500,1350,1372.5,1395,1395,1372.5,1397.5,1400,1400,1400,1400,1450,1380,1400,1425,1375,1377.5,1437.5,1442,1485,1495,1495,1500,1450,1472.5,1450,1450,1450,1485,1512.5,1550,1575,1519,1478.5,1450,1512.5,1500
"Forsyth","GA","Atlanta","13","117",57,,,,,,,,,,,,,2375,2250,2395,2500,2300,2300,2297.5,2200,2200,2275,2400,2295,2200,2200,2097.5,2300,2300,2225,2200,2195,2000,1972.5,2200,2250,2250,2150,2150,2150,2000,2197.5,1975,1997.5,1975,1975,2000,1892.5,1850,1825,1900,2200,2375,2372.5,2200,2200,2200,2325,2350,2225,2200,2200,2200,2200,2400,2600,2547.5,2500,2300,2297,2200,2200,2200
"Newport","RI","Providence","44","005",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2300,2500,2500,2300,2500,2600,2750,3050,2800,2800,3000,2800,2500,2600,2625,2700,3000,3300,3300
