"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-02-29,"Leavenworth","KS","Kansas City",698,861,0.00937866354044549,-0.00116009280742459,-0.0600436681222707,977
2016-02-29,"Cole","MO","Jefferson City",699,622,0.0032258064516129,-0.0173775671406003,0.040133779264214,1030
2016-02-29,"Umatilla","OR","Hermiston-Pendleton, OR",700,963,0.0288461538461538,0.0594059405940594,-0.0650485436893204,924
2016-02-29,"Cape Girardeau","MO","Cape Girardeau",701,890,0.00792751981879955,0.0253456221198157,0.0433763188745604,430
2016-02-29,"Liberty","TX","Houston",702,1091,-0.00182982616651418,-0.018001800180018,0.00460405156537753,125
2016-02-29,"Lynchburg City","VA","Lynchburg",703,821,-0.00121654501216545,-0.0132211538461538,0.00366748166259169,2386
2016-02-29,"Lewis","WA","Centralia",704,765,-0.00260756192959583,-0.0693430656934307,-0.0192307692307692,862
2016-02-29,"Natrona","WY","Casper",705,1132,-0.00614574187884109,-0.0495382031905961,-0.176727272727273,1673
2016-02-29,"Polk","OR","Salem",706,1042,0.0195694716242661,0.0525252525252525,0.177401129943503,754
2016-02-29,"Coryell","TX","Killeen",707,664,-0.0162962962962963,-0.050071530758226,-0.00598802395209581,1781
2016-02-29,"Clinton","MI","Lansing",708,1203,-0.0147420147420147,-0.000830564784053156,0.0561896400351185,632
2016-02-29,"Anderson","TN","Knoxville",709,875,0.00806451612903226,0.00574712643678161,-0.0509761388286334,934
2016-02-29,"Allegany","MD","Cumberland",710,1002,-0.00595238095238095,-0.0383877159309021,-0.0147492625368732,184
2016-02-29,"Forrest","MS","Hattiesburg",711,728,0.00413793103448276,0.0196078431372549,0.0167597765363128,371
2016-02-29,"Hancock","OH","Findlay",712,1151,-0.000868055555555556,0.000869565217391304,0.02493321460374,4044
2016-02-29,"Wood","WI","Wisconsin Rapids-Marshfield, WI",713,793,0.00379746835443038,0.0153649167733675,-0.0112219451371571,131
2016-02-29,"Floyd","IN","Louisville/Jefferson County",714,1055,0.010536398467433,0.00956937799043062,-0.0167753960857409,1417
2016-02-29,"Putnam","FL","Palatka",715,1132,-0.0216076058772688,-0.00701754385964912,0.227765726681128,268
2016-02-29,"Bullitt","KY","Louisville/Jefferson County",716,876,0.0022883295194508,0.00343642611683849,0.020979020979021,336
2016-02-29,"Oconee","SC","Seneca",717,1099,0.0194805194805195,0.0271028037383178,-0.00901713255184851,327
2016-02-29,"Bastrop","TX","Austin",718,1427,-0.000700280112044818,0.0113394755492558,0.00919377652050919,2947
2016-02-29,"Christian","KY","Clarksville",719,689,0.00878477306002928,0.0423600605143722,-0.0377094972067039,300
2016-02-29,"Augusta","VA","Staunton",720,1187,0.00423011844331641,0.00593220338983051,0.0285961871750433,102
2016-02-29,"Surry","NC","Mount Airy",721,1059,0.00189214758751183,0.000945179584120983,0.0192492781520693,701
2016-02-29,"Madison","NY","Syracuse",722,1210,0.0185185185185185,0.0404127257093723,-0.0692307692307692,1472
2016-02-29,"Nassau","FL","Jacksonville",723,1502,0,0.0155510480054091,0.1003663003663,4657
2016-02-29,"Monroe","FL","Key West",724,3037,0.0140233722871452,0.0515927977839335,0.0739038189533239,12863
2016-02-29,"Grays Harbor","WA","Aberdeen",725,644,0.010989010989011,0.00311526479750779,-0.0929577464788732,4550
2016-02-29,"Chelan","WA","Wenatchee",726,1334,0.015220700152207,0.0389408099688473,0.0357142857142857,4656
2016-02-29,"Putnam","TN","Cookeville",727,811,0.00247218788627936,0.0099626400996264,-0.0322195704057279,1497
2016-02-29,"Yuba","CA","Yuba City",728,936,-0.0209205020920502,-0.0448979591836735,-0.0903790087463557,1519
2016-02-29,"Aroostook","ME",,729,950,-0.00627615062761506,0.00529100529100529,0.0579064587973274,15812
2016-02-29,"Clallam","WA","Port Angeles",730,1235,0.0131255127153404,0.0274542429284526,0.0326086956521739,1646
2016-02-29,"Franklin","MA","Greenfield Town, MA",731,1579,0.0044529262086514,0.00190355329949239,-0.00252684775742262,3561
2016-02-29,"Riley","KS","Manhattan",732,1036,-0.00575815738963532,-0.000964320154291225,0.0216962524654832,1588
2016-02-29,"Muskogee","OK","Muskogee",733,803,0.00375,-0.00741656365883807,-0.00618811881188119,409
2016-02-29,"Shiawassee","MI","Owosso",734,780,0.029023746701847,0.0878661087866109,0.356521739130435,242
2016-02-29,"Belmont","OH","Wheeling",735,1249,0.0730240549828179,0.317510548523207,1.07131011608624,1115
2016-02-29,"Isabella","MI","Mount Pleasant",736,809,-0.0110024449877751,-0.00736196319018405,-0.0322966507177034,243
2016-02-29,"Bulloch","GA","Statesboro",737,698,0.00143472022955524,-0.0099290780141844,-0.0754966887417219,658
2016-02-29,"Grant","IN","Marion",738,984,-0.00101522842639594,0.00510725229826353,0.0909090909090909,833
2016-02-29,"Portage","WI","Stevens Point",739,576,0.0530164533820841,-0.0204081632653061,-0.388535031847134,1076
2016-02-29,"Hancock","IN","Indianapolis",740,1119,0.011754068716094,0.015426497277677,-0.00797872340425532,836
2016-02-29,"Jefferson","OH","Weirton",741,600,0.00671140939597316,0.00671140939597316,-0.052132701421801,1014
2016-02-29,"Greenwood","SC","Greenwood",742,876,-0.00454545454545455,-0.0124013528748591,-0.00341296928327645,418
2016-02-29,"Barrow","GA","Atlanta",743,1010,0.00397614314115308,0.00297914597815293,0.00597609561752988,102
2016-02-29,"Wilkes","NC","North Wilkesboro",744,907,0.0134078212290503,0.0413318025258324,0.14520202020202,167
2016-02-29,"Harrison","WV","Clarksburg",745,980,0.00719424460431655,0.0144927536231884,0.0155440414507772,135
2016-02-29,"Armstrong","PA","Pittsburgh",746,816,0.00122699386503067,-0.00122399020807834,-0.0121065375302663,605
2016-02-29,"Wayne","IN","Richmond",747,637,-0.00778816199376947,-0.0562962962962963,-0.0046875,827
2016-02-29,"Morgan","IN","Indianapolis",748,873,0.0046029919447641,0.00344827586206897,-0.0385462555066079,875
2016-02-29,"Greene","TN","Greeneville",749,855,0.0227272727272727,0.0288808664259928,0.0905612244897959,679
2016-02-29,"Bedford","VA","Lynchburg",750,880,0.0126582278481013,-0.0112359550561798,0.00113765642775882,224
2016-02-29,"Lonoke","AR","Little Rock",751,827,-0.01194743130227,-0.00720288115246099,-0.0800889877641824,413
2016-02-29,"Walker","TX","Huntsville",752,920,0.00766703176341731,0.0143329658213892,0.0348706411698538,341
2016-02-29,"Rutherford","NC","Forest City",753,1039,0.00192864030858245,0.0196270853778214,0.0755693581780538,632
2016-02-29,"Columbia","FL","Lake City",754,1161,0.0202108963093146,0.0497287522603978,-0.000860585197934596,378
2016-02-29,"Adams","IL","Quincy",755,1380,0.037593984962406,0.0229799851742031,-0.194395796847636,277
2016-02-29,"Kauai","HI","Kapaa",756,2281,0.0110815602836879,0.0448923499770957,0.204965662968833,9966
2016-02-29,"Marquette","MI","Marquette",757,949,0.0138888888888889,0.0567928730512249,0.10092807424594,289
2016-02-29,"Troup","GA","LaGrange",758,805,0.00374064837905237,0.00499375780274657,-0.038231780167264,766
2016-02-29,"Walker","AL","Birmingham",759,1039,0.00580832526621491,0.0116845180136319,0.0733471074380165,134
2016-02-29,"James City","VA","Virginia Beach",760,1484,-0.00735785953177258,-0.00536193029490617,0.0384884534639608,402
2016-02-29,"Grand Forks","ND","Grand Forks",761,1060,0.00856327307326356,0.0114503816793893,-0.133278822567457,722
2016-02-29,"Marion","OH","Marion",762,757,-0.00525624178712221,-0.0156046814044213,-0.0104575163398693,1514
2016-02-29,"Carteret","NC","Morehead City",763,1137,-0.0035056967572305,-0.005249343832021,-0.000878734622144112,9027
2016-02-29,"Klamath","OR","Klamath Falls",764,660,-0.0104947526236882,-0.0611664295874822,0.0185185185185185,852
2016-02-29,"Williamson","IL","Carbondale",765,1001,0.0121334681496461,0.0214285714285714,-0.0520833333333333,144
2016-02-29,"Robertson","TN","Nashville",766,900,0.00896860986547085,0.0227272727272727,0.0856453558504222,728
2016-02-29,"Dallas","IA","Des Moines",767,1133,-0.00176211453744493,0.00711111111111111,0.0107047279214987,3207
2016-02-29,"Butler","KS","Wichita",768,856,0.00116959064327485,-0.0435754189944134,-0.00349243306169965,468
2016-02-29,"Warren","NY","Glens Falls",769,1511,0.0107023411371237,-0.0124183006535948,-0.017555266579974,2238
2016-02-29,"Harrison","TX","Marshall",770,1032,-0.000968054211035818,-0.0346117867165575,-0.0435588507877665,284
